Model,File Name,File Size,Download Link
Gomax Infinite GT1,Gomax_Infinite_GT1_MT6580_5.1.zip,492 MB,https://drive.google.com/file/d/10iLJiJdKhHsu-_vRhj131yBwMXkQ7lZ3/view
Gomax Q5005,Gomax_Q5005_MT6735_07222016_5.1.zip,725 MB,https://drive.google.com/file/d/1FDpCBGnYq3qmPNiwzFlxBLf7USv71Sd9/view
Gomax Swift L1,Gomax_Swift_L1_MT6735_07222016_5.1.zip,725 MB,https://drive.google.com/file/d/1aFIA4NOA4kVZ7RjJ82DerZzc17pQAHKk/view
