Model,File Name,File Size,Download Link
Infinix Hot 20i X665C,Infinix_Hot_20i_X665C_MT6761_OP_,2 GB,https://drive.google.com/file/d/1Sz7TZQZYmAHjDZjOYtdyRcxeoK7bL1my/view
Infinix Hot 3 X553,Infinix_Hot_3_X553_,1.16 GB,https://drive.google.com/file/d/1x6z4PlMNJaH57FW4JxAaPd1owz_LX7jT/view
Infinix Hot 50 Pro X6880,Infinix_Hot_50_Pro_X6880_MT6789_,4 GB,https://drive.google.com/file/d/11ra_ZGOKhWeV-gYXh_wM9EvedrxR3fCw/view
Infinix Hot 50 Pro X6881,Infinix_Hot_50_Pro_X6881_MT6789_,3.96 GB,https://drive.google.com/file/d/1BYg1mUZv5nHb8YrtbbCs3yJzhdtcEc2s/view
Infinix Hot 50i X6531B,Infinix_Hot_50i_X6531B_MT6768_BASE_,3.55 GB,https://drive.google.com/file/d/1LdKU3bPOQRTK1e4GxFnFqgu_ALNIflj3/view
Infinix Race Lite X401,Infinix_Race_Lite_X401_MT6575_12012012.zip,133 MB,https://drive.google.com/file/d/1Bw3vypXsYM6-abJHyAzixXNv9QNl9BRf/view
Infinix Zero Flip X6962,Infinix_Zero_Flip_X6962_MT6893_OP_,8.15 GB,https://drive.google.com/file/d/16pDsy5Uu1nkJg7940mv72PaMW3X4wvyb/view?usp=drive_link
Infinix Zero 8i X678B,Infinix_Zero_8i_X678B_MT6789_RU_,5.52 GB,https://drive.google.com/file/d/1bBFGshWIg-q9TsrBNms_Fpvz70geX9kn/view
Infinix Zero Ultra X6820,Infinix_Zero_Ultra_X6820_MT6877_GL_,5.44 GB,https://drive.google.com/file/d/1M4a2ibKQqh51M8wCR_ehBBLkr0xPMAXh/view?usp=drive_link
Infinix Zero 30 X6731B,Infinix_Zero_30_X6731B_MT6789_OP_,6.20 GB,https://drive.google.com/file/d/1h8Cqmw0mroKsEJaJmMPfSMvLKUn9dcwz/view
Infinix Zero 30 5G X6731B,Infinix_Zero_30_5G_X6731B_MT6789_OP_,6.20 GB,https://drive.google.com/file/d/1h8Cqmw0mroKsEJaJmMPfSMvLKUn9dcwz/view
Infinix Zero 40 X6860,Infinix_Zero_40_X6860_MT6789_OP_,7.69 GB,https://drive.google.com/file/d/1BDt9FczsR611gzSjseEjQrAxTa8R19cs/view
