Model,File Name,File Size,Download Link
CloudFone Go SP,CloudFone_Go_SP_MT6580_11042016_6.0.zip,1.64 GB,https://drive.google.com/file/d/13Jvcl9gNdIoRkTgY3bSlIEH-mJzhibzm/view
Cloudfone Thrill Boost 2 Plus,Cloudfone_Thrill_Boost_2_Plus_MT6580_20190814_8.1.0.zip,782 MB,https://drive.google.com/file/d/15Ap-Y9eIPJ79x0eLI8_J7P-_zvMETbr2/view
CloudFone Thrill Power,CloudFone_Thrill_Power_MT6580_11282016_6.0.zip,1001 MB,https://drive.google.com/file/d/1sRfUw_GQC50QkrRtJNXTorZ5UpX3RumD/view
Cloudfone Ice Plus 2,Cloudfone_Ice_Plus_2_02072017_6.0_SPD.zip,849 MB,https://www.mediafire.com/file/bk8yd7xdj56f846/Cloudfone_Ice_Plus_2_02072017_6.0_SPD.zip/file
Cloudfone Q005G,Cloudfone_Q005G_V01_20150606_SPD.zip,318 MB,https://drive.google.com/file/d/1XtcNY20Vd8B2mFzk7sA9Z8_MB1rWeBo8/view?usp=drive_link
