Model,File Name,File Size,Download Link
OnePlus 13 CPH2653,OnePlus_13_CPH2653_GDPR_11_15.0.0.305EX01_241126_QFIL.zip,7.56 GB,https://drive.google.com/file/d/1vefMB7dU6sk_tgbI-ozwJCtexd4Bzn_B/view
OnePlus 13 PJZ110,OnePlus_13_PJZ110_15.0.0.204_CN01_A.28_OTA.zip,7.41 GB,https://drive.google.com/file/d/12JY8Da6yFEQCHIDi26UvCBms5kDtVdL1/view
OnePlus Pad Go OPD2304,OnePlus_Pad_Go_OPD2304_MT6789_EX_11_,4.74 GB,https://drive.google.com/file/d/10NaLnTtmvjHwh4xuTUdWkbVytqxenz9X/view
OnePlus 9 Pro 5G LE2120,OnePlus_9_Pro_5G_LE2120_Domestic_11_,8.70 GB,https://drive.google.com/file/d/1h66xmWiwTinPgmvL89Qj3CJiTtFspUaK/view
OnePlus Nord CE 5G EB2103,OnePlus_Nord_CE_5G_EB2103_EX_11_F.54_240411_QFIL.zip,4.64 GB,https://drive.google.com/file/d/1PePw0tkz5LE_NYavBamx4T7SvyBMKxTa/view
OnePlus Nord CE 4 Lite 5G CPH2619,OnePlus_Nord_CE_4_Lite_5G_CPH2619_EX_11_14.0.1.536EX01_240521_QPST.zip,6.36 GB,https://drive.google.com/file/d/1MqQUauXNJpMVBEGgJQZELTrD5cZiCGVC/view
OnePlus Nord CE 4 5G CPH2613,OnePlus_Nord_CE_4_5G_CPH2613_EX_11_14.0.1.420EX01_240322_QPST.zip,6.54 GB,https://drive.google.com/file/d/1RNe_GOGyjS4cWiJeqqfFOCUS-hWVJu7A/view
OnePlus Nord 5G,OnePlus_Nord_5G_16_I.12_211112.zip,3.50 GB,https://drive.google.com/file/d/1MkgGvgKxgSQ0sS-QOHoTmIwuyECfbIfw/view
OnePlus Open CPH2551,OnePlus_Open_CPH2551_11_13.2.0.114EX01_231024_QFIL.zip,7.74 GB,https://drive.google.com/file/d/1sfvUtRHOr8lkRwizD3vetBIYy41NHYnn/view
OnePlus 10 Pro NE2211,,6.98 GB,https://drive.google.com/file/d/13mXYeqlbeyMaeT1WZb_JmbRb-fL1tKMn/view
Oneplus 12R CPH2611,Oneplus_12R_CPH2611_EX_11_14.0.0.303EX01_240104_QPST.zip,7.56 GB,https://drive.google.com/file/d/1hFaTCBO6IJvd3WTB1SwfX4_UGQ2mDg2f/view
Oneplus 12 CPH2573,Oneplus_12_CPH2573_11_14.0.0.232EX01_2023122_QPST.zip,7.27 GB,https://drive.google.com/file/d/1aF5lHGJHU-SlfQ-kQIVH-i3gLmGx_GJB/view
OnePlus Nord CE 3 5G CPH2569,OnePlus_Nord_CE_3_5G_CPH2569_11_13.1.1.401EX01_230908_QPST.zip,6.43 GB,https://drive.google.com/file/d/1grVg2oSNnydWwQKGucGECXvyMIMb5bxu/view
