Model,File Name,File Size,Download Link
Go-Tech Funtab AC701,Go-Tech_Funtab_AC701_20121029_APPT.zip,128 MB,https://www.mediafire.com/file/y4jp2if22cctmvz/Go-Tech_Funtab_AC701_20121029_APPT.zip/file
Go-Tech Funtab Fone 3G,Go-Tech_Funtab_Fone_3G_LS.zip,273 MB,https://drive.google.com/file/d/1dE55BFElqleclWB6g_kzuSa3vH-FpO7S/view
Go-Tech Funtab 7.1 Talk 2G,Go-Tech_Funtab_7.1_Talk_2G_V1.5.0.6_20130308_LS.zip,342 MB,https://drive.google.com/file/d/1cCMpMXM4daf2k5dxjI5uqZVRepXkt1oK/view
Go Tech Funtab Fit,Go-Tech_Funtab_Fit.zip,201 GB,https://www.mediafire.com/file/av8ap588cajd0w5/Go-Tech_FunTab_Fit_7.1_APPT.zip/file
